Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves_planned_objective,alternative term,antisymmetric property,bearer_of,BFO CLIF specification label,BFO OWL specification label,capable_of,Contributor,Coverage,Creator,curator note,Date,definition,definition source,denotes,Description,editor note,editor preferred term,editor preferred term,elucidation,example of usage,expand assertion to,expand expression to,first order logic expression,Format,has associated axiom(fol),has associated axiom(nl),has axiom label,has coordinate unit label,has curation status,has ID digit count,has ID policy for,has ID prefix,has ID range allocated to,has measurement datum,has measurement unit label,has measurement value,has obsolescence reason,has time stamp,has x coordinate value,has y coordinate value,has z coordinate value,has_disposition,has_function,has_material_basis_in,has_output,has_part,has_quality,has_role,has_specified_input,has_specified_output,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://protege.stanford.edu/plugins/owl/protege#defaultLanguage,http://purl.obolibrary.org/obo/BFO_0000050,http://purl.obolibrary.org/obo/BFO_0000051,http://purl.obolibrary.org/obo/OBI_0000283,http://purl.obolibrary.org/obo/OBI_0000294,http://purl.obolibrary.org/obo/OBI_0000297,http://purl.obolibrary.org/obo/RO_0000053,http://purl.obolibrary.org/obo/RO_0000056,http://purl.obolibrary.org/obo/RO_0000057,http://purl.obolibrary.org/obo/RO_0000058,http://purl.obolibrary.org/obo/RO_0000059,http://purl.org/dc/elements/1.1/license,http://purl.org/dc/elements/1.1/member,http://purl.org/obo/owl/OBO_REL#quality_of,http://www.geneontology.org/formats/oboInOwl#consider,http://www.geneontology.org/formats/oboInOwl#expandAssertionTo,http://www.geneontology.org/formats/oboInOwl#expandExpressionTo,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDate,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasDefaultNamespace,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#hasURI,http://www.geneontology.org/formats/oboInOwl#hasVersion,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.geneontology.org/formats/oboInOwl#isCyclic,http://www.geneontology.org/formats/oboInOwl#ObsoleteProperty,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#savedBy,http://www.obofoundry.org/ro/ro.owl#contained_in,http://www.obofoundry.org/ro/ro.owl#contains,http://www.obofoundry.org/ro/ro.owl#derived_into,http://www.obofoundry.org/ro/ro.owl#derives_from,http://www.obofoundry.org/ro/ro.owl#has_participant,http://www.obofoundry.org/ro/ro.owl#located_in,http://www.obofoundry.org/ro/ro.owl#location_of,http://www.obofoundry.org/ro/ro.owl#part_of,http://www.obofoundry.org/ro/ro.owl#participates_in,http://www.obofoundry.org/ro/ro.owl#preceded_by,http://www.obofoundry.org/ro/ro.owl#precedes,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2002/07/owl#versionInfo,http://xmlns.com/foaf/0.1/homepage,http://xmlns.com/foaf/0.1/mbox,imported from,in branch,inheres_in,is about,is allocated id range,is denotator type,is duration of,is quality measured as,is quality measurement of,is quality specification of,is_specified_input_of,is_specified_output_of,Language,mentions,negatively_regulates,objective_achieved_by,OBO foundry unique label,ontology term requester,positively_regulates,Publisher,quality is specified as,realized_by,realizes,realizes,realizes,regulates,Relation,Resource Identifier,Resource Type,results_in,results_in_formation_of,retired from use as of,Rights Management,Source,Subject and Keywords,term editor,term replaced by,term tracker item,Title,towards,unfolds_in
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_117570,Teleostomi,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_7776,,,,,,,,,,,,,,,,,,Teleostomi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_117570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Teleostomi,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_9605,Homo,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_207598,,,,,,,,,,,,,,,,,,Homo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_9605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Homo,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000011,planned process,,A processual entity that realizes a plan which is the concretization of a plan specification.,false,,,http://purl.obolibrary.org/obo/BFO_0000015|http://www.ifomis.org/bfo/1.1/span#ProcessualEntity,,,,,,,,,,,,,A processual entity that realizes a plan which is the concretization of a plan specification.,,,,,planned process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,planned process,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000875,viral hemagglutination inhibition assay,,a highly sensitive procedure for the measurement of soluble antigens in biologic specimens; the amount of hemagglutination reflects the amount of free antibody present after reaction with the specimen and thus varies inversely with amount of antigen in the specimen.,false,,,http://purl.obolibrary.org/obo/OBI_0000070,,,,,,,,,,,,,a highly sensitive procedure for the measurement of soluble antigens in biologic specimens; the amount of hemagglutination reflects the amount of free antibody present after reaction with the specimen and thus varies inversely with amount of antigen in the specimen.,,,,,viral hemagglutination inhibition assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OBI:0000875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,viral hemagglutination inhibition assay,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#SynonymType,SynonymType,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j.0:SynonymType|oboInOwl:SynonymType,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000925,GenBank created_by_person/group,,,false,,,http://purl.obolibrary.org/obo/FLU_0001010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GenBank created_by_person/group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000550,exotoxin,,A molecular entity bearing an exotoxin disposition.,false,,,http://purl.org/obo/owl/CHEBI#CHEBI_23367|http://purl.obolibrary.org/obo/IDO_0000549,,,,,,,,,,,,,A molecular entity bearing an exotoxin disposition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,exotoxin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/FLU_0000914,laboratory address,,The address that describes the physical (geographic) location of the laboratory facility.,false,,,http://purl.obolibrary.org/obo/FLU_0000778,,,,,,,,,,,,,The address that describes the physical (geographic) location of the laboratory facility.,URL:http://www.gnu.org/software/radius/manual/html_node/radius_36.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,laboratory address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/OBI_0000659,specimen creation,,a planned process with the objective of obtaining specimen.,false,,,http://purl.obolibrary.org/obo/OBI_0000011,,,,,,,,,,,,,a planned process with the objective of obtaining specimen.,,,,,specimen creation,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,OBI:0000659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,specimen creation,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bjoern Peters,,,,,
http://purl.obolibrary.org/obo/IDO_0000561,antiparasitic,,A material entity bearing an antiparasitic disposition.,false,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,A material entity bearing an antiparasitic disposition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,antiparasitic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IAO_0000009,datum label,,A label is a symbol that is part of some other datum and is used to either partially define  the denotation of that datum or to provide a means for identifying the datum as a member of the set of data with the same label,false,,,http://purl.obolibrary.org/obo/IAO_0000030,,,,,,,,,,,"9/22/11 BP: changed the rdfs:label for this class from 'label' to 'datum label' to convey that this class is not intended to cover all kinds of labels (stickers, radiolabels, etc.), and not even all kind of textual labels, but rather the kind of labels occuring in a datum. 
",,A label is a symbol that is part of some other datum and is used to either partially define  the denotation of that datum or to provide a means for identifying the datum as a member of the set of data with the same label,,,,http://www.golovchenko.org/cgi-bin/wnsearch?q=label#4n,datum label,,,,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,datum label,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GROUP: IAO,,,,,
http://purl.obolibrary.org/obo/IAO_0000320,references section,,A part of a document that has citations as parts,false,,,http://purl.obolibrary.org/obo/IAO_0000314,,,,,,,,,,,,,A part of a document that has citations as parts,,,,,references section,,,"The list of citations found at the end of a scientific publication, grant proposal or patent application, sometimes called ""literature cited"" or ""bibliography""",,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000120,,,,,,,,,,,,,,,,,,,,,,,IAO:0000320,,,,http://purl.obolibrary.org/obo/IAO_0000301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,references section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PERSON: Lawrence Hunter,,,,,
http://purl.org/obo/owl/PATO#PATO_0001018,physical quality,,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,false,,,http://purl.org/obo/owl/PATO#PATO_0001241,,,,,,,,,,,,,A quality of a physical entity that exists through action of continuants at the physical level of organisation in relation to other entities.,,,,,physical quality,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pato:PATO_0001018|PATO:PATO_0001018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,physical quality,,,,,http://purl.org/obo/owl/PATO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/GO#GO_0019815,B cell receptor complex,,"An immunoglobulin complex that is present in the plasma membrane of B cells and that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.",false,,,http://purl.org/obo/owl/GO#GO_0032991,,,,,,,,,,,,,"An immunoglobulin complex that is present in the plasma membrane of B cells and that in its canonical form is composed of two identical immunoglobulin heavy chains and two identical immunoglobulin light chains and a signaling subunit, a heterodimer of the Ig-alpha and Ig-beta proteins.",,,,,B cell receptor complex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B cell receptor complex,,,,,http://purl.org/obo/owl/GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000869,mature,,A bird after hatch year.,false,,,http://purl.obolibrary.org/obo/FLU_0000987,,,,,,,,,,,,,A bird after hatch year.,URL:http://www.dfw.state.or.us/resources/hunting/upland_bird/projects/mtn-quail.asp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mature,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.org/obo/owl/GO#GO_0045087,innate immune response,,Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens.,false,,,http://purl.org/obo/owl/GO#GO_0006955,,,,,,,,,,,,,Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens.,,,,,innate immune response,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,innate immune response,,,,,http://purl.org/obo/owl/GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000503,infectious disease pandemic,,"A process in which multiple infectious disease epidemics of the same type of infectious disease unfold over overlapping periods of time and affect organism populations located in different geographic regions, including different countries and continents.",false,,,http://www.ifomis.org/bfo/1.1/span#ProcessualEntity,,,,,,,,,,,,,"A process in which multiple infectious disease epidemics of the same type of infectious disease unfold over overlapping periods of time and affect organism populations located in different geographic regions, including different countries and continents.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infectious disease pandemic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000514,susceptible population,,An organism population whose members are not infected with an infectious agent and who lack immunity to the infectious agent.,false,,,http://purl.obolibrary.org/obo/IDO_0000509,,at-risk population,,,,,,,,,,,An organism population whose members are not infected with an infectious agent and who lack immunity to the infectious agent.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,susceptible population,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_35301,ssRNA negative-strand viruses,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_10239,,,,,,,,,,,,,,,,,,ssRNA negative-strand viruses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_35301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ssRNA negative-strand viruses,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000571,resistant entity,,A material entity that has a resistance disposition.,false,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,A material entity that has a resistance disposition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,resistant entity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000560,antifungal,,A material entity bearing an antifungal disposition.,false,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,A material entity bearing an antifungal disposition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,antifungal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IAO_0000079,density plot,,A density plot is a report graph which is a graphical representation of data where the tint of a particular pixel corresponds to some kind of function corresponding the the amount of data points relativelly with their distance from the the pixel.,false,,,http://purl.obolibrary.org/obo/IAO_0000038,,,,,,,,,,,,,A density plot is a report graph which is a graphical representation of data where the tint of a particular pixel corresponds to some kind of function corresponding the the amount of data points relativelly with their distance from the the pixel.,OBI_0000179|group:Flow Cytometry community,,,,density plot,,,Density plot of SSC-H and FSC-H.,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000002,,,,,,,,,,,,,,,,,,,,,,,IAO:0000079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,density plot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:Chris Stoeckert|person:Allyson Lister,,,,,
http://purl.org/obo/owl/NCBITaxon#NCBITaxon_314293,Simiiformes,,,false,,,http://purl.org/obo/owl/NCBITaxon#NCBITaxon_376913,,,,,,,,,,,,,,,,,,Simiiformes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ncbitax:NCBITaxon_314293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Simiiformes,,,,,http://purl.org/obo/owl/NCBITaxon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/FLU_0000831,collection country,,The name of the country where the sample was collected.,false,,,http://purl.obolibrary.org/obo/FLU_0000885,,,,,,,,,,,,,The name of the country where the sample was collected.,GROUP: FLU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FLU:0000831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,collection country,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_0000055,rule,,"a rule is an executable which guides, defines, restricts actions",false,,,http://purl.obolibrary.org/obo/IAO_0000001,,,,,,,,,,,,,"a rule is an executable which guides, defines, restricts actions",OBI_0500021|PRS,,,MSI,rule,,,example to be added,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,,,IAO:0000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rule,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PRS,,,,,
http://purl.obolibrary.org/obo/OBI_0600012,environmental material collection,,"environmental_material_collection is an acquisition where an object is taken from an environment and put into a storage container. Roles include, environment, thing collected, container, acquirer.",false,,,http://www.ifomis.org/bfo/1.1/span#ProcessualEntity,http://purl.obolibrary.org/obo/OBI_0000684,,,,,,,,,,,,"environmental_material_collection is an acquisition where an object is taken from an environment and put into a storage container. Roles include, environment, thing collected, container, acquirer.",IEDB,,,,environmental material collection,,,Taking 1 liter of surface ocean water from the San Diego Mission Bay Jetty. Capturing mice living in rural Arkansas,,,,,,,,,http://purl.obolibrary.org/obo/IAO_0000123,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/OBI_0100051,,OBI:0600012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,environmental material collection,,,,,http://purl.obolibrary.org/obo/obi.owl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bjoern Peters, Alan Ruttenberg",,,,,
http://purl.obolibrary.org/obo/IDO_0000537,infectious agent host,,An organism bearing an infectious agent host role.,false,,,http://purl.obolibrary.org/obo/IDO_0000538|http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,An organism bearing an infectious agent host role.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,infectious agent host,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000548,invasion factor,,A biological macromolecule that has an invasion disposition.,false,,,http://purl.org/obo/owl/CHEBI#CHEBI_23367,,invasin,,,,,,,,,,,A biological macromolecule that has an invasion disposition.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invasion factor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000526,parasite,,A organism bearing a parasite role.,false,,,http://purl.obolibrary.org/obo/IDO_0000522|http://purl.obolibrary.org/obo/OBI_0100026,,,,,,,,,,,,,A organism bearing a parasite role.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,parasite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000570,subclinical infection,,An infection that is part of an asymptomatic host.,false,,,http://purl.obolibrary.org/obo/IDO_0000586,,,,,,,,,,,,,An infection that is part of an asymptomatic host.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,subclinical infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000421,infectious agent vehicle role,,"An infectious agent transporter role borne by an entity in virtue of the fact that the entity is not a complete organism.|Drinking water bears the infectious agent vehicle role, but does not bear either of the subtype roles.",false,,,http://purl.obolibrary.org/obo/IDO_0000417,,,,,,,,,,,,,An infectious agent transporter role borne by an entity in virtue of the fact that the entity is not a complete organism.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drinking water bears the infectious agent vehicle role, but does not bear either of the subtype roles.",,infectious agent vehicle role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000432,disinfectant role,,A role borne by a material entity in virtue of the fact that it has an antimicrobial disposition and is applied to a non-living entity.  |The role is realized in the killing and/or growth inhibition of microorganisms on the non-living entity.,false,,,http://www.ifomis.org/bfo/1.1/snap#Role,,,,,,,,,,,,,A role borne by a material entity in virtue of the fact that it has an antimicrobial disposition and is applied to a non-living entity.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The role is realized in the killing and/or growth inhibition of microorganisms on the non-living entity.,,disinfectant role,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.obolibrary.org/obo/IDO_0000443,antiparasitic disposition,,"A disposition to kill or inhibit the development or reproduction of eukaryotic parasites.|In the term name, we are using parasite in the medical sense of eukaryotic organisms that are parasitic in humans.",false,,,http://www.ifomis.org/bfo/1.1/snap#Disposition,,,,,,,,,,,,,A disposition to kill or inhibit the development or reproduction of eukaryotic parasites.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"In the term name, we are using parasite in the medical sense of eukaryotic organisms that are parasitic in humans.",,antiparasitic disposition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
http://purl.org/obo/owl/GO#GO_0000267,cell fraction,,A generic term for parts of cells prepared by disruptive biochemical techniques.,false,,,http://www.ifomis.org/bfo/1.1/snap#MaterialEntity,,,,,,,,,,,,,A generic term for parts of cells prepared by disruptive biochemical techniques.,,,,,cell fraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GO:GO_0000267|go:GO_0000267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cell fraction,,,,,http://purl.org/obo/owl/GO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IDO_0000490,infectious disease endemicity,,"A quality that inheres in an organism population in virtue of the fact that infections of the type that causes an infectious disease are maintained in the population via intra-population transmission or by transmission from a local reservoir.|A particular instance of infectious disease endemicity will depend on a type of infectious agent and a population.  The population may be specified by temporal, geographic, or demographic constraints.  Infectious diseases that are typical or common to a particular population are referred to as endemic.",false,,,http://www.ifomis.org/bfo/1.1/snap#Quality,,,,,,,,,,,,,A quality that inheres in an organism population in virtue of the fact that infections of the type that causes an infectious disease are maintained in the population via intra-population transmission or by transmission from a local reservoir.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDO:0000490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"A particular instance of infectious disease endemicity will depend on a type of infectious agent and a population.  The population may be specified by temporal, geographic, or demographic constraints.  Infectious diseases that are typical or common to a particular population are referred to as endemic.",,infectious disease endemicity,,,,,,,http://purl.obolibrary.org/obo/IDO_0000509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albert Goldfain|Alexander Diehl|Lindsay Cowell,,,,,
